CPF_CNPJ,NOME_PESSOA,Latitude,Longitude,ANO,CD_MUN,NM_MUN,SIGLA_UF,NFR,SETOR,SNAP,TIER,Technology,Abatement,Fuel,Region,NMVOC
31901382000239,INDUSTRIAS DE BEBIDAS JOAQUIM THOMAZ DE AQUINO FILHO S/A,-21.635106,-41.050236,2022,,SAO JOAO DA BARRA,RJ,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Brandy,,,,91.465262
31901382000239,INDUSTRIAS DE BEBIDAS JOAQUIM THOMAZ DE AQUINO FILHO S/A,-21.635106,-41.050236,2023,,SAO JOAO DA BARRA,RJ,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Brandy,,,,82.527158
31901382000239,INDUSTRIAS DE BEBIDAS JOAQUIM THOMAZ DE AQUINO FILHO S/A,-21.635106,-41.050236,2017,,SAO JOAO DA BARRA,RJ,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Other spirits,,,,0.4647936
31901382000239,INDUSTRIAS DE BEBIDAS JOAQUIM THOMAZ DE AQUINO FILHO S/A,-21.635106,-41.050236,2018,,SAO JOAO DA BARRA,RJ,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Other spirits,,,,1.0647103999999998
31901382000239,INDUSTRIAS DE BEBIDAS JOAQUIM THOMAZ DE AQUINO FILHO S/A,-21.635106,-41.050236,2019,,SAO JOAO DA BARRA,RJ,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Other spirits,,,,1.111158912
31901382000239,INDUSTRIAS DE BEBIDAS JOAQUIM THOMAZ DE AQUINO FILHO S/A,-21.635106,-41.050236,2020,,SAO JOAO DA BARRA,RJ,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Other spirits,,,,0.9343216000000001
31901382000239,INDUSTRIAS DE BEBIDAS JOAQUIM THOMAZ DE AQUINO FILHO S/A,-21.635106,-41.050236,2021,,SAO JOAO DA BARRA,RJ,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Other spirits,,,,0.4723392
31901382000239,INDUSTRIAS DE BEBIDAS JOAQUIM THOMAZ DE AQUINO FILHO S/A,-21.635106,-41.050236,2022,,SAO JOAO DA BARRA,RJ,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Other spirits,,,,0.3533408
31901382000239,INDUSTRIAS DE BEBIDAS JOAQUIM THOMAZ DE AQUINO FILHO S/A,-21.635106,-41.050236,2023,,SAO JOAO DA BARRA,RJ,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Other spirits,,,,0.2343424
31901382000239,INDUSTRIAS DE BEBIDAS JOAQUIM THOMAZ DE AQUINO FILHO S/A,-21.635106,-41.050236,2017,,SAO JOAO DA BARRA,RJ,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Other spirits,,,,2.3100688
31901382000239,INDUSTRIAS DE BEBIDAS JOAQUIM THOMAZ DE AQUINO FILHO S/A,-21.635106,-41.050236,2018,,SAO JOAO DA BARRA,RJ,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Other spirits,,,,1.165056
31901382000239,INDUSTRIAS DE BEBIDAS JOAQUIM THOMAZ DE AQUINO FILHO S/A,-21.635106,-41.050236,2019,,SAO JOAO DA BARRA,RJ,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Other spirits,,,,0.811997088
31901382000239,INDUSTRIAS DE BEBIDAS JOAQUIM THOMAZ DE AQUINO FILHO S/A,-21.635106,-41.050236,2020,,SAO JOAO DA BARRA,RJ,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Other spirits,,,,0.8671296000000001
31901382000239,INDUSTRIAS DE BEBIDAS JOAQUIM THOMAZ DE AQUINO FILHO S/A,-21.635106,-41.050236,2021,,SAO JOAO DA BARRA,RJ,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Other spirits,,,,0.8803056000000001
31901382000239,INDUSTRIAS DE BEBIDAS JOAQUIM THOMAZ DE AQUINO FILHO S/A,-21.635106,-41.050236,2022,,SAO JOAO DA BARRA,RJ,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Other spirits,,,,1.3557936
31901382000239,INDUSTRIAS DE BEBIDAS JOAQUIM THOMAZ DE AQUINO FILHO S/A,-21.635106,-41.050236,2023,,SAO JOAO DA BARRA,RJ,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Other spirits,,,,1.3997888000000003
31938930000114,VILLAMBIER BREWING CERVEJARIA LTDA,-22.988898,-46.519673,2019,,BRAGANCA PAULISTA,SP,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Beer (including de-alcoholized),,,,0.025200000000000004
31938930000114,VILLAMBIER BREWING CERVEJARIA LTDA,-22.988898,-46.519673,2020,,BRAGANCA PAULISTA,SP,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Beer (including de-alcoholized),,,,0.016380000000000002
31938930000114,VILLAMBIER BREWING CERVEJARIA LTDA,-22.988898,-46.519673,2021,,BRAGANCA PAULISTA,SP,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Beer (including de-alcoholized),,,,0.025200000000000004
31939216000140,PONTO NERO INDUSTRIA DE BEBIDAS LTDA,-29.233056,-51.516733,2020,,GARIBALDI,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,0.56
31939216000140,PONTO NERO INDUSTRIA DE BEBIDAS LTDA,-29.233056,-51.516733,2021,,GARIBALDI,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,0.96
31939216000140,PONTO NERO INDUSTRIA DE BEBIDAS LTDA,-29.233056,-51.516733,2022,,GARIBALDI,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,0.96
31939216000140,PONTO NERO INDUSTRIA DE BEBIDAS LTDA,-29.233056,-51.516733,2023,,GARIBALDI,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,0.48
31984812000142,PEIXOTO & CECCHETTO LTDA.,-23.050647,-49.869142,2018,,OURINHOS,SP,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Other spirits,,,,0.027200000000000002
31984812000142,PEIXOTO & CECCHETTO LTDA.,-23.050647,-49.869142,2019,,OURINHOS,SP,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Other spirits,,,,0.027200000000000002
31984812000142,PEIXOTO & CECCHETTO LTDA.,-23.050647,-49.869142,2020,,OURINHOS,SP,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Other spirits,,,,0.027200000000000002
31984812000142,PEIXOTO & CECCHETTO LTDA.,-23.050647,-49.869142,2021,,OURINHOS,SP,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Other spirits,,,,0.027200000000000002
31984812000142,PEIXOTO & CECCHETTO LTDA.,-23.050647,-49.869142,2022,,OURINHOS,SP,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Other spirits,,,,0.027200000000000002
31984812000142,PEIXOTO & CECCHETTO LTDA.,-23.050647,-49.869142,2023,,OURINHOS,SP,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Other spirits,,,,0.027200000000000002
32012089000100,RIES VINICOLA LTDA - ME,-23.165356,-48.252644,2017,,BOFETE,SP,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,0.0288
32012089000100,RIES VINICOLA LTDA - ME,-23.165356,-48.252644,2018,,BOFETE,SP,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,0.0288
32012089000100,RIES VINICOLA LTDA - ME,-23.165356,-48.252644,2019,,BOFETE,SP,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,0.0288
32012089000100,RIES VINICOLA LTDA - ME,-23.165356,-48.252644,2020,,BOFETE,SP,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,0.0288
32012089000100,RIES VINICOLA LTDA - ME,-23.165356,-48.252644,2021,,BOFETE,SP,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,0.0288
32012089000100,RIES VINICOLA LTDA - ME,-23.165356,-48.252644,2022,,BOFETE,SP,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,0.0288
32012089000100,RIES VINICOLA LTDA - ME,-23.165356,-48.252644,2023,,BOFETE,SP,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,0.0288
32168203000188,INDUSTRIA E COMERCIO DE CACHACA SANTA RITA LTDA,-22.120452,-48.461066,2018,,BOCAINA,SP,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Other spirits,,,,0.048
32168203000188,INDUSTRIA E COMERCIO DE CACHACA SANTA RITA LTDA,-22.120452,-48.461066,2019,,BOCAINA,SP,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Other spirits,,,,0.08
32168203000188,INDUSTRIA E COMERCIO DE CACHACA SANTA RITA LTDA,-22.120452,-48.461066,2020,,BOCAINA,SP,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Other spirits,,,,0.112
32168203000188,INDUSTRIA E COMERCIO DE CACHACA SANTA RITA LTDA,-22.120452,-48.461066,2021,,BOCAINA,SP,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Other spirits,,,,0.112
32168203000188,INDUSTRIA E COMERCIO DE CACHACA SANTA RITA LTDA,-22.120452,-48.461066,2022,,BOCAINA,SP,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Other spirits,,,,0.112
32168203000188,INDUSTRIA E COMERCIO DE CACHACA SANTA RITA LTDA,-22.120452,-48.461066,2023,,BOCAINA,SP,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Other spirits,,,,0.112
32181352000187,J M GOMES MOREIRA,-20.290278,-41.638056,2020,,IRUPI,ES,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Other spirits,,,,0.015680000000000003
32181352000187,J M GOMES MOREIRA,-20.290278,-41.638056,2021,,IRUPI,ES,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Other spirits,,,,0.01216
32181352000187,J M GOMES MOREIRA,-20.290278,-41.638056,2022,,IRUPI,ES,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Other spirits,,,,0.014080000000000002
32181352000187,J M GOMES MOREIRA,-20.290278,-41.638056,2023,,IRUPI,ES,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Other spirits,,,,0.016000000000000004
32289485000171,FCF FABRICACAO DE CERVEJAS E SERVICOS DE ENGENHARIA LTDA,-26.760833,-49.149444,2020,,POMERODE,SC,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Beer (including de-alcoholized),,,,0.00042350000000000005
32289485000171,FCF FABRICACAO DE CERVEJAS E SERVICOS DE ENGENHARIA LTDA,-26.760833,-49.149444,2021,,POMERODE,SC,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Beer (including de-alcoholized),,,,0.00024150000000000004
32289485000171,FCF FABRICACAO DE CERVEJAS E SERVICOS DE ENGENHARIA LTDA,-26.760833,-49.149444,2022,,POMERODE,SC,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Beer (including de-alcoholized),,,,5.9500000000000044e-05
32296378001657,CEREAIS BRAMIL LTDA - PV 12,-22.123167,-43.232778,2019,,TRES RIOS,RJ,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,0.007555264
32296378001657,CEREAIS BRAMIL LTDA - PV 12,-22.123167,-43.232778,2020,,TRES RIOS,RJ,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,0.01335552
32296378001657,CEREAIS BRAMIL LTDA - PV 12,-22.123167,-43.232778,2021,,TRES RIOS,RJ,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,0.014950655999999998
32352056000100,FABRICA DE AGUARDENTE SANTA ROSA LTDA,-22.212694,-43.672917,2017,,VALENCA,RJ,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Other spirits,,,,0.01248
32352056000100,FABRICA DE AGUARDENTE SANTA ROSA LTDA,-22.212694,-43.672917,2018,,VALENCA,RJ,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Other spirits,,,,0.025611200000000004
32352056000100,FABRICA DE AGUARDENTE SANTA ROSA LTDA,-22.212694,-43.672917,2019,,VALENCA,RJ,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Other spirits,,,,0.050107200000000005
32352056000100,FABRICA DE AGUARDENTE SANTA ROSA LTDA,-22.212694,-43.672917,2020,,VALENCA,RJ,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Other spirits,,,,0.041495466666666675
32352056000100,FABRICA DE AGUARDENTE SANTA ROSA LTDA,-22.212694,-43.672917,2021,,VALENCA,RJ,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Other spirits,,,,0.03288373333333334
32352056000100,FABRICA DE AGUARDENTE SANTA ROSA LTDA,-22.212694,-43.672917,2022,,VALENCA,RJ,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Other spirits,,,,0.024272000000000002
32352056000100,FABRICA DE AGUARDENTE SANTA ROSA LTDA,-22.212694,-43.672917,2023,,VALENCA,RJ,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Other spirits,,,,0.020136
32474689000182,VIGOR INDUSTRIA DE OLEOS E PROTEINAS LTDA,-24.933417,-50.12425,2019,,CARAMBEI,PR,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Animal rendering,,,,4.1993193
32474689000182,VIGOR INDUSTRIA DE OLEOS E PROTEINAS LTDA,-24.933417,-50.12425,2020,,CARAMBEI,PR,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Animal rendering,,,,5.132490000000001
32474689000182,VIGOR INDUSTRIA DE OLEOS E PROTEINAS LTDA,-24.933417,-50.12425,2021,,CARAMBEI,PR,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Animal rendering,,,,6.0656607000000005
32474689000182,VIGOR INDUSTRIA DE OLEOS E PROTEINAS LTDA,-24.933417,-50.12425,2022,,CARAMBEI,PR,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Animal rendering,,,,7.924963200000001
32504731000160,BEWILD COMERCIO DE BEBIDAS LTDA,-23.771193,-45.689063,2021,,SAO SEBASTIAO,SP,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Other spirits,,,,0.00432
32504731000160,BEWILD COMERCIO DE BEBIDAS LTDA,-23.771193,-45.689063,2022,,SAO SEBASTIAO,SP,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Other spirits,,,,0.012944
32504731000160,BEWILD COMERCIO DE BEBIDAS LTDA,-23.771193,-45.689063,2023,,SAO SEBASTIAO,SP,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Other spirits,,,,0.021568
32593445000976,AGROGEN DESENVOLVIMENTO GENETICO S.A.,-25.343889,-51.444444,2020,,GUARAPUAVA,PR,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Animal rendering,,,,16.9412628
32593445000976,AGROGEN DESENVOLVIMENTO GENETICO S.A.,-25.343889,-51.444444,2021,,GUARAPUAVA,PR,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Animal rendering,,,,18.524682000000002
32593445000976,AGROGEN DESENVOLVIMENTO GENETICO S.A.,-25.343889,-51.444444,2022,,GUARAPUAVA,PR,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Animal rendering,,,,18.94365
32593445000976,AGROGEN DESENVOLVIMENTO GENETICO S.A.,-25.343889,-51.444444,2023,,GUARAPUAVA,PR,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Animal rendering,,,,18.25131
32797397000180,LAMAS DESTILARIA LTDA,-19.577278,-44.053694,2020,,MATOZINHOS,MG,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Other spirits,,,,0.0007198239999999999
32797397000180,LAMAS DESTILARIA LTDA,-19.577278,-44.053694,2021,,MATOZINHOS,MG,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Other spirits,,,,0.003876096
32797397000180,LAMAS DESTILARIA LTDA,-19.577278,-44.053694,2022,,MATOZINHOS,MG,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Other spirits,,,,0.007032368
32797397000180,LAMAS DESTILARIA LTDA,-19.577278,-44.053694,2023,,MATOZINHOS,MG,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Other spirits,,,,0.010749120000000001
32797397000180,LAMAS DESTILARIA LTDA,-19.577278,-44.053694,2020,,MATOZINHOS,MG,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Other spirits,,,,0.023432320000000003
32797397000180,LAMAS DESTILARIA LTDA,-19.577278,-44.053694,2021,,MATOZINHOS,MG,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Other spirits,,,,0.017328496000000002
32797397000180,LAMAS DESTILARIA LTDA,-19.577278,-44.053694,2022,,MATOZINHOS,MG,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Other spirits,,,,0.011224672
32797397000180,LAMAS DESTILARIA LTDA,-19.577278,-44.053694,2023,,MATOZINHOS,MG,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Other spirits,,,,0.0058276000000000005
32797397000180,LAMAS DESTILARIA LTDA,-19.577278,-44.053694,2019,,MATOZINHOS,MG,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Grain whisky,,,,0.26450670000000004
32797397000180,LAMAS DESTILARIA LTDA,-19.577278,-44.053694,2020,,MATOZINHOS,MG,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Grain whisky,,,,0.3090369
32797397000180,LAMAS DESTILARIA LTDA,-19.577278,-44.053694,2021,,MATOZINHOS,MG,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Grain whisky,,,,0.35356709999999997
32797397000180,LAMAS DESTILARIA LTDA,-19.577278,-44.053694,2022,,MATOZINHOS,MG,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Grain whisky,,,,0.3980973
32797397000180,LAMAS DESTILARIA LTDA,-19.577278,-44.053694,2023,,MATOZINHOS,MG,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Grain whisky,,,,0.44262749999999995
32797397000180,LAMAS DESTILARIA LTDA,-19.577278,-44.053694,2019,,MATOZINHOS,MG,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Beer (including de-alcoholized),,,,0.0005250000000000001
32797397000180,LAMAS DESTILARIA LTDA,-19.577278,-44.053694,2020,,MATOZINHOS,MG,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Beer (including de-alcoholized),,,,0.000812
32797397000180,LAMAS DESTILARIA LTDA,-19.577278,-44.053694,2021,,MATOZINHOS,MG,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Beer (including de-alcoholized),,,,0.001099
32797397000180,LAMAS DESTILARIA LTDA,-19.577278,-44.053694,2022,,MATOZINHOS,MG,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Beer (including de-alcoholized),,,,0.001386
32797397000180,LAMAS DESTILARIA LTDA,-19.577278,-44.053694,2023,,MATOZINHOS,MG,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Beer (including de-alcoholized),,,,0.0016730000000000002
32917226000148,CHAO PRETO - INDUSTRIA E FRACIONAMENTO DE ALIMENTOS LTDA,-20.553986,-48.579222,2019,,BARRETOS,SP,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Cakes, biscuits and breakfast cereals",,,,0.004311
32917226000148,CHAO PRETO - INDUSTRIA E FRACIONAMENTO DE ALIMENTOS LTDA,-20.553986,-48.579222,2020,,BARRETOS,SP,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Cakes, biscuits and breakfast cereals",,,,0.002298
32917226000148,CHAO PRETO - INDUSTRIA E FRACIONAMENTO DE ALIMENTOS LTDA,-20.553986,-48.579222,2021,,BARRETOS,SP,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Cakes, biscuits and breakfast cereals",,,,0.0039
32917226000148,CHAO PRETO - INDUSTRIA E FRACIONAMENTO DE ALIMENTOS LTDA,-20.553986,-48.579222,2022,,BARRETOS,SP,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Cakes, biscuits and breakfast cereals",,,,0.007158
32917226000148,CHAO PRETO - INDUSTRIA E FRACIONAMENTO DE ALIMENTOS LTDA,-20.553986,-48.579222,2019,,BARRETOS,SP,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Bread, typical",,,Europe,0.03564
32917226000148,CHAO PRETO - INDUSTRIA E FRACIONAMENTO DE ALIMENTOS LTDA,-20.553986,-48.579222,2020,,BARRETOS,SP,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Bread, typical",,,Europe,0.02079
32917226000148,CHAO PRETO - INDUSTRIA E FRACIONAMENTO DE ALIMENTOS LTDA,-20.553986,-48.579222,2021,,BARRETOS,SP,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Bread, typical",,,Europe,0.0321273
32917226000148,CHAO PRETO - INDUSTRIA E FRACIONAMENTO DE ALIMENTOS LTDA,-20.553986,-48.579222,2022,,BARRETOS,SP,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Bread, typical",,,Europe,0.03321
33006312000161,IBBT INDUSTRIA E COMERCIO DE PRODUTOS ALIMENTICIOS LTDA,-25.340589,-49.218381,2020,,COLOMBO,PR,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Cakes, biscuits and breakfast cereals",,,,0.002827
33006312000161,IBBT INDUSTRIA E COMERCIO DE PRODUTOS ALIMENTICIOS LTDA,-25.340589,-49.218381,2021,,COLOMBO,PR,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Cakes, biscuits and breakfast cereals",,,,0.014545
33006312000161,IBBT INDUSTRIA E COMERCIO DE PRODUTOS ALIMENTICIOS LTDA,-25.340589,-49.218381,2022,,COLOMBO,PR,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Cakes, biscuits and breakfast cereals",,,,0.046978
33006312000161,IBBT INDUSTRIA E COMERCIO DE PRODUTOS ALIMENTICIOS LTDA,-25.340589,-49.218381,2023,,COLOMBO,PR,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Cakes, biscuits and breakfast cereals",,,,0.24616300000000002
33040122000160,INDUSTRIA DE PRODUTOS ALIMENTICIOS PIRAQUE S/A,-22.864569,-43.342243,2017,,RIO DE JANEIRO,RJ,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Cakes, biscuits and breakfast cereals",,,,44.49
33040122000160,INDUSTRIA DE PRODUTOS ALIMENTICIOS PIRAQUE S/A,-22.864569,-43.342243,2018,,RIO DE JANEIRO,RJ,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Cakes, biscuits and breakfast cereals",,,,40.82152
33040122000160,INDUSTRIA DE PRODUTOS ALIMENTICIOS PIRAQUE S/A,-22.864569,-43.342243,2019,,RIO DE JANEIRO,RJ,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Cakes, biscuits and breakfast cereals",,,,42.219120000000004
33040122000918,IND DE PROD ALIMENTICIOS PIRAQUE SA,-22.86448,-43.341903,2017,,RIO DE JANEIRO,RJ,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Margarine and solid cooking fats,,,,47.8634
33040122000918,IND DE PROD ALIMENTICIOS PIRAQUE SA,-22.86448,-43.341903,2018,,RIO DE JANEIRO,RJ,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Margarine and solid cooking fats,,,,123.9708
33040122000918,IND DE PROD ALIMENTICIOS PIRAQUE SA,-22.86448,-43.341903,2019,,RIO DE JANEIRO,RJ,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Margarine and solid cooking fats,,,,200.0782
33040122000918,IND DE PROD ALIMENTICIOS PIRAQUE SA,-22.86448,-43.341903,2020,,RIO DE JANEIRO,RJ,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Margarine and solid cooking fats,,,,200.0782
33129474000197,FRIGORIFICO RIO MACHADO INDUSTRIA E COMERCIO DE CARNES LTDA,-10.900806,-61.885278,2019,,JI-PARANA,RO,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Animal rendering,,,,1.0557359999999998
33129474000197,FRIGORIFICO RIO MACHADO INDUSTRIA E COMERCIO DE CARNES LTDA,-10.900806,-61.885278,2020,,JI-PARANA,RO,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Animal rendering,,,,1.4027475000000003
33129474000197,FRIGORIFICO RIO MACHADO INDUSTRIA E COMERCIO DE CARNES LTDA,-10.900806,-61.885278,2021,,JI-PARANA,RO,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Animal rendering,,,,1.25142732
33129474000197,FRIGORIFICO RIO MACHADO INDUSTRIA E COMERCIO DE CARNES LTDA,-10.900806,-61.885278,2022,,JI-PARANA,RO,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Animal rendering,,,,1.10010714
33129474000197,FRIGORIFICO RIO MACHADO INDUSTRIA E COMERCIO DE CARNES LTDA,-10.900806,-61.885278,2023,,JI-PARANA,RO,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Animal rendering,,,,0.9487869600000003
33223379000158,SERGIO HENRIQUE BOER ME,-22.443919,-47.66483,2019,,IPEUNA,SP,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Other spirits,,,,0.128
33223379000158,SERGIO HENRIQUE BOER ME,-22.443919,-47.66483,2020,,IPEUNA,SP,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Other spirits,,,,0.128
33223379000158,SERGIO HENRIQUE BOER ME,-22.443919,-47.66483,2021,,IPEUNA,SP,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Other spirits,,,,0.128
33223379000158,SERGIO HENRIQUE BOER ME,-22.443919,-47.66483,2022,,IPEUNA,SP,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Other spirits,,,,0.128
33223379000158,SERGIO HENRIQUE BOER ME,-22.443919,-47.66483,2023,,IPEUNA,SP,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Other spirits,,,,0.096
33226600000121,CERVEJARIA PRISMA LTDA,-23.182707,-46.757169,2021,,CAMPO LIMPO PAULISTA,SP,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Beer (including de-alcoholized),,,,0.0018025000000000003
33226600000121,CERVEJARIA PRISMA LTDA,-23.182707,-46.757169,2022,,CAMPO LIMPO PAULISTA,SP,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Beer (including de-alcoholized),,,,0.0027597500000000005
33226600000121,CERVEJARIA PRISMA LTDA,-23.182707,-46.757169,2023,,CAMPO LIMPO PAULISTA,SP,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Beer (including de-alcoholized),,,,0.00319375
33439504000161,FORTEMIL ALIMENTOS LTDA,-5.199694,-42.746667,2021,,TERESINA,PI,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Cakes, biscuits and breakfast cereals",,,,0.829
33439504000161,FORTEMIL ALIMENTOS LTDA,-5.199694,-42.746667,2022,,TERESINA,PI,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Cakes, biscuits and breakfast cereals",,,,0.815
33439504000161,FORTEMIL ALIMENTOS LTDA,-5.199694,-42.746667,2023,,TERESINA,PI,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Cakes, biscuits and breakfast cereals",,,,0.8297620000000001
33492719000146,A. L. CERVEJARIA LTDA,-22.284208,-48.127793,2019,,BROTAS,SP,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Beer (including de-alcoholized),,,,0.010500000000000002
